day,time,end_use_type,value
Week_day,1900-01-01 09:15:00,Raumwärme,1.18726
Week_day,1900-01-01 09:15:00,Warmwasser,1.18726
Week_day,1900-01-01 09:30:00,Beleuchtung,1.18839
Week_day,1900-01-01 09:30:00,IKT,1.18839
Week_day,1900-01-01 09:30:00,Klimakälte,1.18839
Week_day,1900-01-01 09:30:00,mechanische Antriebe,1.09419
Week_day,1900-01-01 09:30:00,Prozesskälte,1
Week_day,1900-01-01 09:30:00,Prozesswärme,1.09419
Week_day,1900-01-01 09:30:00,Raumwärme,1.18839
Week_day,1900-01-01 09:30:00,Warmwasser,1.18839
Week_day,1900-01-01 09:45:00,Beleuchtung,1.18812
Week_day,1900-01-01 09:45:00,IKT,1.18812
Week_day,1900-01-01 09:45:00,Klimakälte,1.18812
Week_day,1900-01-01 09:45:00,mechanische Antriebe,1.09406
Week_day,1900-01-01 09:45:00,Prozesskälte,1
Week_day,1900-01-01 09:45:00,Prozesswärme,1.09406
Week_day,1900-01-01 09:45:00,Raumwärme,1.18812
Week_day,1900-01-01 09:45:00,Warmwasser,1.18812
Week_day,1900-01-01 10:00:00,Beleuchtung,1.18736
Week_day,1900-01-01 10:00:00,IKT,1.18736
Week_day,1900-01-01 10:00:00,Klimakälte,1.18736
Week_day,1900-01-01 10:00:00,mechanische Antriebe,1.09368
Week_day,1900-01-01 10:00:00,Prozesskälte,1
Week_day,1900-01-01 10:00:00,Prozesswärme,1.09368
Week_day,1900-01-01 10:00:00,Raumwärme,1.18736
Week_day,1900-01-01 10:00:00,Warmwasser,1.18736
Week_day,1900-01-01 10:15:00,Beleuchtung,1.18685
Week_day,1900-01-01 10:15:00,IKT,1.18685
Week_day,1900-01-01 10:15:00,Klimakälte,1.18685
Week_day,1900-01-01 10:15:00,mechanische Antriebe,1.09343
Week_day,1900-01-01 10:15:00,Prozesskälte,1
Week_day,1900-01-01 10:15:00,Prozesswärme,1.09343
Week_day,1900-01-01 10:15:00,Raumwärme,1.18685
Week_day,1900-01-01 10:15:00,Warmwasser,1.18685
Week_day,1900-01-01 10:30:00,Beleuchtung,1.18679
Week_day,1900-01-01 10:30:00,IKT,1.18679
Week_day,1900-01-01 10:30:00,Klimakälte,1.18679
Week_day,1900-01-01 10:30:00,mechanische Antriebe,1.0934
Week_day,1900-01-01 10:30:00,Prozesskälte,1
Week_day,1900-01-01 10:30:00,Prozesswärme,1.0934
Week_day,1900-01-01 10:30:00,Raumwärme,1.18679
Week_day,1900-01-01 10:30:00,Warmwasser,1.18679
Week_day,1900-01-01 10:45:00,Beleuchtung,1.18724
Week_day,1900-01-01 10:45:00,IKT,1.18724
Week_day,1900-01-01 10:45:00,Klimakälte,1.18724
Week_day,1900-01-01 10:45:00,mechanische Antriebe,1.09362
Week_day,1900-01-01 10:45:00,Prozesskälte,1
Week_day,1900-01-01 10:45:00,Prozesswärme,1.09362
Week_day,1900-01-01 10:45:00,Raumwärme,1.18724
Week_day,1900-01-01 10:45:00,Warmwasser,1.18724
Week_day,1900-01-01 11:00:00,Beleuchtung,1.18824
Week_day,1900-01-01 11:00:00,IKT,1.18824
Week_day,1900-01-01 11:00:00,Klimakälte,1.18824
Week_day,1900-01-01 11:00:00,mechanische Antriebe,1.09412
Week_day,1900-01-01 11:00:00,Prozesskälte,1
Week_day,1900-01-01 11:00:00,Prozesswärme,1.09412
Week_day,1900-01-01 11:00:00,Raumwärme,1.18824
Week_day,1900-01-01 11:00:00,Warmwasser,1.18824
Week_day,1900-01-01 11:15:00,Beleuchtung,1.18979
Week_day,1900-01-01 11:15:00,IKT,1.18979
Week_day,1900-01-01 11:15:00,Klimakälte,1.18979
Week_day,1900-01-01 11:15:00,mechanische Antriebe,1.0949
Week_day,1900-01-01 11:15:00,Prozesskälte,1
Week_day,1900-01-01 11:15:00,Prozesswärme,1.0949
Week_day,1900-01-01 11:15:00,Raumwärme,1.18979
Week_day,1900-01-01 11:15:00,Warmwasser,1.18979
Week_day,1900-01-01 11:30:00,Beleuchtung,1.19174
Week_day,1900-01-01 11:30:00,IKT,1.19174
Week_day,1900-01-01 11:30:00,Klimakälte,1.19174
Week_day,1900-01-01 11:30:00,mechanische Antriebe,1.09587
Week_day,1900-01-01 11:30:00,Prozesskälte,1
Week_day,1900-01-01 11:30:00,Prozesswärme,1.09587
Week_day,1900-01-01 11:30:00,Raumwärme,1.19174
Week_day,1900-01-01 11:30:00,Warmwasser,1.19174
Week_day,1900-01-01 11:45:00,Beleuchtung,1.19386
Week_day,1900-01-01 11:45:00,IKT,1.19386
Week_day,1900-01-01 11:45:00,Klimakälte,1.19386
Week_day,1900-01-01 11:45:00,mechanische Antriebe,1.09693
Week_day,1900-01-01 11:45:00,Prozesskälte,1
Week_day,1900-01-01 11:45:00,Prozesswärme,1.09693
Week_day,1900-01-01 11:45:00,Raumwärme,1.19386
Week_day,1900-01-01 11:45:00,Warmwasser,1.19386
Week_day,1900-01-01 12:00:00,Beleuchtung,1.19593
Week_day,1900-01-01 12:00:00,IKT,1.19593
Week_day,1900-01-01 12:00:00,Klimakälte,1.19593
Week_day,1900-01-01 12:00:00,mechanische Antriebe,1.09797
Week_day,1900-01-01 12:00:00,Prozesskälte,1
Week_day,1900-01-01 12:00:00,Prozesswärme,1.09797
Week_day,1900-01-01 12:00:00,Raumwärme,1.19593
Week_day,1900-01-01 12:00:00,Warmwasser,1.19593
Week_day,1900-01-01 12:15:00,Beleuchtung,1.19775
Week_day,1900-01-01 12:15:00,IKT,1.19775
Week_day,1900-01-01 12:15:00,Klimakälte,1.19775
Week_day,1900-01-01 12:15:00,mechanische Antriebe,1.09887
Week_day,1900-01-01 12:15:00,Prozesskälte,1
Week_day,1900-01-01 12:15:00,Prozesswärme,1.09887
Week_day,1900-01-01 12:15:00,Raumwärme,1.19775
Week_day,1900-01-01 12:15:00,Warmwasser,1.19775
Week_day,1900-01-01 12:30:00,Beleuchtung,1.19906
Week_day,1900-01-01 12:30:00,IKT,1.19906
Week_day,1900-01-01 12:30:00,Klimakälte,1.19906
Week_day,1900-01-01 12:30:00,mechanische Antriebe,1.09953
Week_day,1900-01-01 12:30:00,Prozesskälte,1
Week_day,1900-01-01 12:30:00,Prozesswärme,1.09953
Week_day,1900-01-01 12:30:00,Raumwärme,1.19906
Week_day,1900-01-01 12:30:00,Warmwasser,1.19906
Week_day,1900-01-01 12:45:00,Beleuchtung,1.19963
Week_day,1900-01-01 12:45:00,IKT,1.19963
Week_day,1900-01-01 12:45:00,Klimakälte,1.19963
Week_day,1900-01-01 12:45:00,mechanische Antriebe,1.09982
Week_day,1900-01-01 12:45:00,Prozesskälte,1
Week_day,1900-01-01 12:45:00,Prozesswärme,1.09982
Week_day,1900-01-01 12:45:00,Raumwärme,1.19963
Week_day,1900-01-01 12:45:00,Warmwasser,1.19963
Week_day,1900-01-01 13:00:00,Beleuchtung,1.19923
Week_day,1900-01-01 13:00:00,IKT,1.19923
Week_day,1900-01-01 13:00:00,Klimakälte,1.19923
Week_day,1900-01-01 13:00:00,mechanische Antriebe,1.09962
Week_day,1900-01-01 13:00:00,Prozesskälte,1
Week_day,1900-01-01 13:00:00,Prozesswärme,1.09962
Week_day,1900-01-01 13:00:00,Raumwärme,1.19923
Week_day,1900-01-01 13:00:00,Warmwasser,1.19923
Week_day,1900-01-01 13:15:00,Beleuchtung,1.19764
Week_day,1900-01-01 13:15:00,IKT,1.19764
Week_day,1900-01-01 13:15:00,Klimakälte,1.19764
Week_day,1900-01-01 13:15:00,mechanische Antriebe,1.09882
Week_day,1900-01-01 13:15:00,Prozesskälte,1
Week_day,1900-01-01 13:15:00,Prozesswärme,1.09882
Week_day,1900-01-01 13:15:00,Raumwärme,1.19764
Week_day,1900-01-01 13:15:00,Warmwasser,1.19764
Week_day,1900-01-01 13:30:00,Beleuchtung,1.19477
Week_day,1900-01-01 13:30:00,IKT,1.19477
Week_day,1900-01-01 13:30:00,Klimakälte,1.19477
Week_day,1900-01-01 13:30:00,mechanische Antriebe,1.09739
Week_day,1900-01-01 13:30:00,Prozesskälte,1
Week_day,1900-01-01 13:30:00,Prozesswärme,1.09739
Week_day,1900-01-01 13:30:00,Raumwärme,1.19477
Week_day,1900-01-01 13:30:00,Warmwasser,1.19477
Week_day,1900-01-01 13:45:00,Beleuchtung,1.19056
Week_day,1900-01-01 13:45:00,IKT,1.19056
Week_day,1900-01-01 13:45:00,Klimakälte,1.19056
Week_day,1900-01-01 13:45:00,mechanische Antriebe,1.09528
Week_day,1900-01-01 13:45:00,Prozesskälte,1
Week_day,1900-01-01 13:45:00,Prozesswärme,1.09528
Week_day,1900-01-01 13:45:00,Raumwärme,1.19056
Week_day,1900-01-01 13:45:00,Warmwasser,1.19056
Week_day,1900-01-01 14:00:00,Beleuchtung,1.18494
Week_day,1900-01-01 14:00:00,IKT,1.18494
Week_day,1900-01-01 14:00:00,Klimakälte,1.18494
Week_day,1900-01-01 14:00:00,mechanische Antriebe,1.09247
Week_day,1900-01-01 14:00:00,Prozesskälte,1
Week_day,1900-01-01 14:00:00,Prozesswärme,1.09247
Week_day,1900-01-01 14:00:00,Raumwärme,1.18494
Week_day,1900-01-01 14:00:00,Warmwasser,1.18494
Week_day,1900-01-01 14:15:00,Beleuchtung,1.17787
Week_day,1900-01-01 14:15:00,IKT,1.17787
Week_day,1900-01-01 14:15:00,Klimakälte,1.17787
Week_day,1900-01-01 14:15:00,mechanische Antriebe,1.08893
Week_day,1900-01-01 14:15:00,Prozesskälte,1
Week_day,1900-01-01 14:15:00,Prozesswärme,1.08893
Week_day,1900-01-01 14:15:00,Raumwärme,1.17787
Week_day,1900-01-01 14:15:00,Warmwasser,1.17787
Week_day,1900-01-01 14:30:00,Beleuchtung,1.16939
Week_day,1900-01-01 14:30:00,IKT,1.16939
Week_day,1900-01-01 14:30:00,Klimakälte,1.16939
Week_day,1900-01-01 14:30:00,mechanische Antriebe,1.08469
Week_day,1900-01-01 14:30:00,Prozesskälte,1
Week_day,1900-01-01 14:30:00,Prozesswärme,1.08469
Week_day,1900-01-01 14:30:00,Raumwärme,1.16939
Week_day,1900-01-01 14:30:00,Warmwasser,1.16939
Week_day,1900-01-01 14:45:00,Beleuchtung,1.15956
Week_day,1900-01-01 14:45:00,IKT,1.15956
Week_day,1900-01-01 14:45:00,Klimakälte,1.15956
Week_day,1900-01-01 14:45:00,mechanische Antriebe,1.07978
Week_day,1900-01-01 14:45:00,Prozesskälte,1
Week_day,1900-01-01 14:45:00,Prozesswärme,1.07978
Week_day,1900-01-01 14:45:00,Raumwärme,1.15956
Week_day,1900-01-01 14:45:00,Warmwasser,1.15956
Week_day,1900-01-01 15:00:00,Beleuchtung,1.14843
Week_day,1900-01-01 15:00:00,IKT,1.14843
Week_day,1900-01-01 15:00:00,Klimakälte,1.14843
Week_day,1900-01-01 15:00:00,mechanische Antriebe,1.07421
Week_day,1900-01-01 15:00:00,Prozesskälte,1
Week_day,1900-01-01 15:00:00,Prozesswärme,1.07421
Week_day,1900-01-01 15:00:00,Raumwärme,1.14843
Week_day,1900-01-01 15:00:00,Warmwasser,1.14843
Week_day,1900-01-01 15:15:00,Beleuchtung,1.1361
Week_day,1900-01-01 15:15:00,IKT,1.1361
Week_day,1900-01-01 15:15:00,Klimakälte,1.1361
Week_day,1900-01-01 15:15:00,mechanische Antriebe,1.06805
Week_day,1900-01-01 15:15:00,Prozesskälte,1
Week_day,1900-01-01 15:15:00,Prozesswärme,1.06805
Week_day,1900-01-01 15:15:00,Raumwärme,1.1361
Week_day,1900-01-01 15:15:00,Warmwasser,1.1361
Week_day,1900-01-01 15:30:00,Beleuchtung,1.12282
Week_day,1900-01-01 15:30:00,IKT,1.12282
Week_day,1900-01-01 15:30:00,Klimakälte,1.12282
Week_day,1900-01-01 15:30:00,mechanische Antriebe,1.06141
Week_day,1900-01-01 15:30:00,Prozesskälte,1
Week_day,1900-01-01 15:30:00,Prozesswärme,1.06141
Week_day,1900-01-01 15:30:00,Raumwärme,1.12282
Week_day,1900-01-01 15:30:00,Warmwasser,1.12282
Week_day,1900-01-01 15:45:00,Beleuchtung,1.10888
Week_day,1900-01-01 15:45:00,IKT,1.10888
Week_day,1900-01-01 15:45:00,Klimakälte,1.10888
Week_day,1900-01-01 15:45:00,mechanische Antriebe,1.05444
Week_day,1900-01-01 15:45:00,Prozesskälte,1
Week_day,1900-01-01 15:45:00,Prozesswärme,1.05444
Week_day,1900-01-01 15:45:00,Raumwärme,1.10888
Week_day,1900-01-01 15:45:00,Warmwasser,1.10888
Week_day,1900-01-01 16:00:00,Beleuchtung,1.09455
Week_day,1900-01-01 16:00:00,IKT,1.09455
Week_day,1900-01-01 16:00:00,Klimakälte,1.09455
Week_day,1900-01-01 16:00:00,mechanische Antriebe,1.04727
Week_day,1900-01-01 16:00:00,Prozesskälte,1
Week_day,1900-01-01 16:00:00,Prozesswärme,1.04727
Week_day,1900-01-01 16:00:00,Raumwärme,1.09455
Week_day,1900-01-01 16:00:00,Warmwasser,1.09455
Week_day,1900-01-01 16:15:00,Beleuchtung,1.08013
Week_day,1900-01-01 16:15:00,IKT,1.08013
Week_day,1900-01-01 16:15:00,Klimakälte,1.08013
Week_day,1900-01-01 16:15:00,mechanische Antriebe,1.04006
Week_day,1900-01-01 16:15:00,Prozesskälte,1
Week_day,1900-01-01 16:15:00,Prozesswärme,1.04006
Week_day,1900-01-01 16:15:00,Raumwärme,1.08013
Week_day,1900-01-01 16:15:00,Warmwasser,1.08013
Week_day,1900-01-01 16:30:00,Beleuchtung,1.06592
Week_day,1900-01-01 16:30:00,IKT,1.06592
Week_day,1900-01-01 16:30:00,Klimakälte,1.06592
Week_day,1900-01-01 16:30:00,mechanische Antriebe,1.03296
Week_day,1900-01-01 16:30:00,Prozesskälte,1
Week_day,1900-01-01 16:30:00,Prozesswärme,1.03296
Week_day,1900-01-01 16:30:00,Raumwärme,1.06592
Week_day,1900-01-01 16:30:00,Warmwasser,1.06592
Week_day,1900-01-01 16:45:00,Beleuchtung,1.05222
Week_day,1900-01-01 16:45:00,IKT,1.05222
Week_day,1900-01-01 16:45:00,Klimakälte,1.05222
Week_day,1900-01-01 16:45:00,mechanische Antriebe,1.02611
Week_day,1900-01-01 16:45:00,Prozesskälte,1
Week_day,1900-01-01 16:45:00,Prozesswärme,1.02611
Week_day,1900-01-01 16:45:00,Raumwärme,1.05222
Week_day,1900-01-01 16:45:00,Warmwasser,1.05222
Week_day,1900-01-01 17:00:00,Beleuchtung,1.03935
Week_day,1900-01-01 17:00:00,IKT,1.03935
Week_day,1900-01-01 17:00:00,Klimakälte,1.03935
Week_day,1900-01-01 17:00:00,mechanische Antriebe,1.01967
Week_day,1900-01-01 17:00:00,Prozesskälte,1
Week_day,1900-01-01 17:00:00,Prozesswärme,1.01967
Week_day,1900-01-01 17:00:00,Raumwärme,1.03935
Week_day,1900-01-01 17:00:00,Warmwasser,1.03935
Week_day,1900-01-01 17:15:00,Beleuchtung,1.02757
Week_day,1900-01-01 17:15:00,IKT,1.02757
Week_day,1900-01-01 17:15:00,Klimakälte,1.02757
Week_day,1900-01-01 17:15:00,mechanische Antriebe,1.01378
Week_day,1900-01-01 17:15:00,Prozesskälte,1
Week_day,1900-01-01 17:15:00,Prozesswärme,1.01378
Week_day,1900-01-01 17:15:00,Raumwärme,1.02757
Week_day,1900-01-01 17:15:00,Warmwasser,1.02757
Week_day,1900-01-01 17:30:00,Beleuchtung,1.01704
Week_day,1900-01-01 17:30:00,IKT,1.01704
Week_day,1900-01-01 17:30:00,Klimakälte,1.01704
Week_day,1900-01-01 17:30:00,mechanische Antriebe,1.00852
Week_day,1900-01-01 17:30:00,Prozesskälte,1
Week_day,1900-01-01 17:30:00,Prozesswärme,1.00852
Week_day,1900-01-01 17:30:00,Raumwärme,1.01704
Week_day,1900-01-01 17:30:00,Warmwasser,1.01704
Week_day,1900-01-01 17:45:00,Beleuchtung,1.00787
Week_day,1900-01-01 17:45:00,IKT,1.00787
Week_day,1900-01-01 17:45:00,Klimakälte,1.00787
Week_day,1900-01-01 17:45:00,mechanische Antriebe,1.00394
Week_day,1900-01-01 17:45:00,Prozesskälte,1
Week_day,1900-01-01 17:45:00,Prozesswärme,1.00394
Week_day,1900-01-01 17:45:00,Raumwärme,1.00787
Week_day,1900-01-01 17:45:00,Warmwasser,1.00787
Week_day,1900-01-01 18:00:00,Beleuchtung,1.0002
Week_day,1900-01-01 18:00:00,IKT,1.0002
Week_day,1900-01-01 18:00:00,Klimakälte,1.0002
Week_day,1900-01-01 18:00:00,mechanische Antriebe,1.0001
Week_day,1900-01-01 18:00:00,Prozesskälte,1
Week_day,1900-01-01 18:00:00,Prozesswärme,1.0001
Week_day,1900-01-01 18:00:00,Raumwärme,1.0002
Week_day,1900-01-01 18:00:00,Warmwasser,1.0002
Week_day,1900-01-01 18:15:00,Beleuchtung,0.994096
Week_day,1900-01-01 18:15:00,IKT,0.994096
Week_day,1900-01-01 18:15:00,Klimakälte,0.994096
Week_day,1900-01-01 18:15:00,mechanische Antriebe,0.997048
Week_day,1900-01-01 18:15:00,Prozesskälte,1
Week_day,1900-01-01 18:15:00,Prozesswärme,0.997048
Week_day,1900-01-01 18:15:00,Raumwärme,0.994096
Week_day,1900-01-01 18:15:00,Warmwasser,0.994096
Week_day,1900-01-01 18:30:00,Beleuchtung,0.989429
Week_day,1900-01-01 18:30:00,IKT,0.989429
Week_day,1900-01-01 18:30:00,Klimakälte,0.989429
Week_day,1900-01-01 18:30:00,mechanische Antriebe,0.994714
Week_day,1900-01-01 18:30:00,Prozesskälte,1
Week_day,1900-01-01 18:30:00,Prozesswärme,0.994714
Week_day,1900-01-01 18:30:00,Raumwärme,0.989429
Week_day,1900-01-01 18:30:00,Warmwasser,0.989429
Week_day,1900-01-01 18:45:00,Beleuchtung,0.986025
Week_day,1900-01-01 18:45:00,IKT,0.986025
Week_day,1900-01-01 18:45:00,Klimakälte,0.986025
Week_day,1900-01-01 18:45:00,mechanische Antriebe,0.993012
Week_day,1900-01-01 18:45:00,Prozesskälte,1
Week_day,1900-01-01 18:45:00,Prozesswärme,0.993012
Week_day,1900-01-01 18:45:00,Raumwärme,0.986025
Week_day,1900-01-01 18:45:00,Warmwasser,0.986025
Week_day,1900-01-01 19:00:00,Beleuchtung,0.983707
Week_day,1900-01-01 19:00:00,IKT,0.983707
Week_day,1900-01-01 19:00:00,Klimakälte,0.983707
Week_day,1900-01-01 19:00:00,mechanische Antriebe,0.991854
Week_day,1900-01-01 19:00:00,Prozesskälte,1
Week_day,1900-01-01 19:00:00,Prozesswärme,0.991854
Week_day,1900-01-01 19:00:00,Raumwärme,0.983707
Week_day,1900-01-01 19:00:00,Warmwasser,0.983707
Week_day,1900-01-01 19:15:00,Beleuchtung,0.982277
Week_day,1900-01-01 19:15:00,IKT,0.982277
Week_day,1900-01-01 19:15:00,Klimakälte,0.982277
Week_day,1900-01-01 19:15:00,mechanische Antriebe,0.991138
Week_day,1900-01-01 19:15:00,Prozesskälte,1
Week_day,1900-01-01 19:15:00,Prozesswärme,0.991138
Week_day,1900-01-01 19:15:00,Raumwärme,0.982277
Week_day,1900-01-01 19:15:00,Warmwasser,0.982277
Week_day,1900-01-01 19:30:00,Beleuchtung,0.981431
Week_day,1900-01-01 19:30:00,IKT,0.981431
Week_day,1900-01-01 19:30:00,Klimakälte,0.981431
Week_day,1900-01-01 19:30:00,mechanische Antriebe,0.990715
Week_day,1900-01-01 19:30:00,Prozesskälte,1
Week_day,1900-01-01 19:30:00,Prozesswärme,0.990715
Week_day,1900-01-01 19:30:00,Raumwärme,0.981431
Week_day,1900-01-01 19:30:00,Warmwasser,0.981431
Week_day,1900-01-01 19:45:00,Beleuchtung,0.980844
Week_day,1900-01-01 19:45:00,IKT,0.980844
Week_day,1900-01-01 19:45:00,Klimakälte,0.980844
Week_day,1900-01-01 19:45:00,mechanische Antriebe,0.990422
Week_day,1900-01-01 19:45:00,Prozesskälte,1
Week_day,1900-01-01 19:45:00,Prozesswärme,0.990422
Week_day,1900-01-01 19:45:00,Raumwärme,0.980844
Week_day,1900-01-01 19:45:00,Warmwasser,0.980844
Week_day,1900-01-01 20:00:00,Beleuchtung,0.980189
Week_day,1900-01-01 20:00:00,IKT,0.980189
Week_day,1900-01-01 20:00:00,Klimakälte,0.980189
Week_day,1900-01-01 20:00:00,mechanische Antriebe,0.990094
Week_day,1900-01-01 20:00:00,Prozesskälte,1
Week_day,1900-01-01 20:00:00,Prozesswärme,0.990094
Week_day,1900-01-01 20:00:00,Raumwärme,0.980189
Week_day,1900-01-01 20:00:00,Warmwasser,0.980189
Week_day,1900-01-01 20:15:00,Beleuchtung,0.979149
Week_day,1900-01-01 20:15:00,IKT,0.979149
Week_day,1900-01-01 20:15:00,Klimakälte,0.979149
Week_day,1900-01-01 20:15:00,mechanische Antriebe,0.989574
Week_day,1900-01-01 20:15:00,Prozesskälte,1
Week_day,1900-01-01 20:15:00,Prozesswärme,0.989574
Week_day,1900-01-01 20:15:00,Raumwärme,0.979149
Week_day,1900-01-01 20:15:00,Warmwasser,0.979149
Week_day,1900-01-01 20:30:00,Beleuchtung,0.977443
Week_day,1900-01-01 20:30:00,IKT,0.977443
Week_day,1900-01-01 20:30:00,Klimakälte,0.977443
Week_day,1900-01-01 20:30:00,mechanische Antriebe,0.988722
Week_day,1900-01-01 20:30:00,Prozesskälte,1
Week_day,1900-01-01 20:30:00,Prozesswärme,0.988722
Week_day,1900-01-01 20:30:00,Raumwärme,0.977443
Week_day,1900-01-01 20:30:00,Warmwasser,0.977443
Week_day,1900-01-01 20:45:00,Beleuchtung,0.974801
Week_day,1900-01-01 20:45:00,IKT,0.974801
Week_day,1900-01-01 20:45:00,Klimakälte,0.974801
Week_day,1900-01-01 20:45:00,mechanische Antriebe,0.987401
Week_day,1900-01-01 20:45:00,Prozesskälte,1
Week_day,1900-01-01 20:45:00,Prozesswärme,0.987401
Week_day,1900-01-01 20:45:00,Raumwärme,0.974801
Week_day,1900-01-01 20:45:00,Warmwasser,0.974801
Week_day,1900-01-01 21:00:00,Beleuchtung,0.970952
Week_day,1900-01-01 21:00:00,IKT,0.970952
Week_day,1900-01-01 21:00:00,Klimakälte,0.970952
Week_day,1900-01-01 21:00:00,mechanische Antriebe,0.985476
Week_day,1900-01-01 21:00:00,Prozesskälte,1
Week_day,1900-01-01 21:00:00,Prozesswärme,0.985476
Week_day,1900-01-01 21:00:00,Raumwärme,0.970952
Week_day,1900-01-01 21:00:00,Warmwasser,0.970952
Week_day,1900-01-01 21:15:00,Beleuchtung,0.965636
Week_day,1900-01-01 21:15:00,IKT,0.965636
Week_day,1900-01-01 21:15:00,Klimakälte,0.965636
Week_day,1900-01-01 21:15:00,mechanische Antriebe,0.982818
Week_day,1900-01-01 21:15:00,Prozesskälte,1
Week_day,1900-01-01 21:15:00,Prozesswärme,0.982818
Week_day,1900-01-01 21:15:00,Raumwärme,0.965636
Week_day,1900-01-01 21:15:00,Warmwasser,0.965636
Week_day,1900-01-01 21:30:00,Beleuchtung,0.958644
Week_day,1900-01-01 21:30:00,IKT,0.958644
Week_day,1900-01-01 21:30:00,Klimakälte,0.958644
Week_day,1900-01-01 21:30:00,mechanische Antriebe,0.979322
Week_day,1900-01-01 21:30:00,Prozesskälte,1
Week_day,1900-01-01 21:30:00,Prozesswärme,0.979322
Week_day,1900-01-01 21:30:00,Raumwärme,0.958644
Week_day,1900-01-01 21:30:00,Warmwasser,0.958644
Week_day,1900-01-01 21:45:00,Beleuchtung,0.949779
Week_day,1900-01-01 21:45:00,IKT,0.949779
Week_day,1900-01-01 21:45:00,Klimakälte,0.949779
Week_day,1900-01-01 21:45:00,mechanische Antriebe,0.97489
Week_day,1900-01-01 21:45:00,Prozesskälte,1
Week_day,1900-01-01 21:45:00,Prozesswärme,0.97489
Week_day,1900-01-01 21:45:00,Raumwärme,0.949779
Week_day,1900-01-01 21:45:00,Warmwasser,0.949779
Week_day,1900-01-01 22:00:00,Beleuchtung,0.938843
Week_day,1900-01-01 22:00:00,IKT,0.938843
Week_day,1900-01-01 22:00:00,Klimakälte,0.938843
Week_day,1900-01-01 22:00:00,mechanische Antriebe,0.969422
Week_day,1900-01-01 22:00:00,Prozesskälte,1
Week_day,1900-01-01 22:00:00,Prozesswärme,0.969422
Week_day,1900-01-01 22:00:00,Raumwärme,0.938843
Week_day,1900-01-01 22:00:00,Warmwasser,0.938843
Week_day,1900-01-01 22:15:00,Beleuchtung,0.925639
Week_day,1900-01-01 22:15:00,IKT,0.925639
Week_day,1900-01-01 22:15:00,Klimakälte,0.925639
Week_day,1900-01-01 22:15:00,mechanische Antriebe,0.96282
Week_day,1900-01-01 22:15:00,Prozesskälte,1
Week_day,1900-01-01 22:15:00,Prozesswärme,0.96282
Week_day,1900-01-01 22:15:00,Raumwärme,0.925639
Week_day,1900-01-01 22:15:00,Warmwasser,0.925639
Week_day,1900-01-01 22:30:00,Beleuchtung,0.90997
Week_day,1900-01-01 22:30:00,IKT,0.90997
Week_day,1900-01-01 22:30:00,Klimakälte,0.90997
Week_day,1900-01-01 22:30:00,mechanische Antriebe,0.954985
Week_day,1900-01-01 22:30:00,Prozesskälte,1
Week_day,1900-01-01 22:30:00,Prozesswärme,0.954985
Week_day,1900-01-01 22:30:00,Raumwärme,0.90997
Week_day,1900-01-01 22:30:00,Warmwasser,0.90997
Week_day,1900-01-01 22:45:00,Beleuchtung,0.891639
Week_day,1900-01-01 22:45:00,IKT,0.891639
Week_day,1900-01-01 22:45:00,Klimakälte,0.891639
Week_day,1900-01-01 22:45:00,mechanische Antriebe,0.945819
Week_day,1900-01-01 22:45:00,Prozesskälte,1
Week_day,1900-01-01 22:45:00,Prozesswärme,0.945819
Week_day,1900-01-01 22:45:00,Raumwärme,0.891639
Week_day,1900-01-01 22:45:00,Warmwasser,0.891639
Week_day,1900-01-01 23:00:00,Beleuchtung,0.870447
Week_day,1900-01-01 23:00:00,IKT,0.870447
Week_day,1900-01-01 23:00:00,Klimakälte,0.870447
Week_day,1900-01-01 23:00:00,mechanische Antriebe,0.935224
Week_day,1900-01-01 23:00:00,Prozesskälte,1
Week_day,1900-01-01 23:00:00,Prozesswärme,0.935224
Week_day,1900-01-01 23:00:00,Raumwärme,0.870447
Week_day,1900-01-01 23:00:00,Warmwasser,0.870447
Week_day,1900-01-01 23:15:00,Beleuchtung,0.836329
Week_day,1900-01-01 23:15:00,IKT,0.836329
Week_day,1900-01-01 23:15:00,Klimakälte,0.836329
Week_day,1900-01-01 23:15:00,mechanische Antriebe,0.918164
Week_day,1900-01-01 23:15:00,Prozesskälte,1
Week_day,1900-01-01 23:15:00,Prozesswärme,0.918164
Week_day,1900-01-01 23:15:00,Raumwärme,0.836329
Week_day,1900-01-01 23:15:00,Warmwasser,0.836329
Week_day,1900-01-01 23:30:00,Beleuchtung,0.794866
Week_day,1900-01-01 23:30:00,IKT,0.794866
Week_day,1900-01-01 23:30:00,Klimakälte,0.794866
Week_day,1900-01-01 23:30:00,mechanische Antriebe,0.897433
Week_day,1900-01-01 23:30:00,Prozesskälte,1
Week_day,1900-01-01 23:30:00,Prozesswärme,0.897433
Week_day,1900-01-01 23:30:00,Raumwärme,0.794866
Week_day,1900-01-01 23:30:00,Warmwasser,0.794866
Week_day,1900-01-01 23:45:00,Beleuchtung,0.780938
